K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
14.688,2.57,1.049,4.295,6.228,7.14,5,6.5,4387.0,4.84,7,8.4615,0.886,6.65,0.714,-0.245,0.027,208.996765,-19.420658,83.779945,-5.394499,1.4416,-9.1891,-0.6591,-0.4643,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0141,-0.0189,-0.0244,0.0183,-4.0E-4
18.261,2.952,1.465,6.07,8.143,11.45,5,7.3,3397.0,5.02,6,6.0714,0.34,9.874,0.273,-0.279,0.08,209.022034,-19.439226,83.774155,-5.424152,1.4694,-9.2116,-0.6722,-0.474,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0138,-0.0031,-0.0134,-0.0017,0.0318
14.464,2.384,0.876,3.784,5.596,6.37,5,6.3,4728.0,4.56,7,8.5386,0.797,6.05,0.808,-0.402,0.015,208.906494,-19.381632,83.776176,-5.300901,1.4666,-9.2111,-0.6687,-0.4717,0.301,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0062,6.0E-4,-0.0015,0.0229,0.0233
18.363,2.904,1.375,5.806,7.912,11.42,5,7.2,3590.0,5.02,8,10.0292,0.275,9.796,0.258,-0.134,0.128,208.98996,-19.406895,83.789345,-5.38254,1.4794,-9.2205,-0.6763,-0.4766,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0159,-2.0E-4,-0.0178,-0.0029,-0.0033
16.935,2.69,1.385,5.042,7.034,9.39,5,7.0,3868.0,5.0,8,9.8734,0.561,8.306,0.43,-0.902,0.217,208.998993,-19.317764,83.873055,-5.349822,1.4698,-9.2132,-0.6724,-0.4712,0.216,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0251,-0.019,0.0034,-0.0036,0.0086
19.985,3.29,1.604,6.97,9.04,13.6,5,7.45,3082.0,4.98,6,5.9447,0.368,11.169,0.175,-0.565,0.075,209.101959,-19.333744,83.902893,-5.443703,1.4826,-9.2224,-0.6804,-0.4759,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0162,-0.0021,0.0061,-0.0247,0.0252
19.916,3.057,1.47,6.8,8.885,13.67,5,7.45,3145.0,5.12,5,4.0944,0.332,11.097,0.18,-0.253,0.041,209.061264,-19.324053,83.894119,-5.40507,1.4984,-9.236,-0.6868,-0.4808,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,1.0E-4,-0.0255,-0.0012,0.0054,-0.0157
18.169,3.138,1.407,6.375,8.611,11.59,5,7.3,3361.0,4.95,7,8.5082,0.284,9.874,0.273,0.172,0.014,208.904327,-19.426779,83.73484,-5.319529,1.4992,-9.2377,-0.6834,-0.4836,0.28,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0232,-0.0316,-0.0115,-0.0031,-0.0106
17.852,2.987,1.414,6.07,8.161,10.98,5,7.25,3538.0,4.92,4,2.6204,0.368,9.61,0.292,-0.088,0.021,208.986816,-19.451788,83.747795,-5.400205,1.4934,-9.2318,-0.6824,-0.4823,0.288,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.006,0.0241,-0.0197,-0.0023,-0.0446
17.48,2.908,1.433,5.903,8.047,10.62,5,7.2,3471.0,4.96,7,8.4699,0.27,9.418,0.311,-0.188,0.038,209.084549,-19.326979,83.901497,-5.425995,1.4871,-9.2264,-0.6821,-0.4772,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0071,-0.0077,0.0188,-0.0291,-0.0144
17.34,2.774,1.421,5.558,7.675,10.21,5,7.15,3708.0,4.69,5,4.0639,0.476,8.921,0.365,-0.316,0.02,209.019485,-19.398073,83.809891,-5.403393,1.4935,-9.2319,-0.6834,-0.481,0.262,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0045,0.0101,0.0362,1.0E-4,0.0188
19.429,2.918,1.473,6.12,8.164,12.59,5,7.3,3338.0,5.11,8,9.8826,0.224,10.57,0.2,-0.418,0.194,209.009277,-19.459442,83.750549,-5.422564,1.482,-9.2221,-0.6777,-0.4787,0.28,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0114,-0.0291,-0.0025,0.0317,0.0098
18.815,2.85,1.427,5.797,7.853,11.8,5,7.25,3546.0,5.06,8,9.95,0.251,10.076,0.234,-0.277,0.182,209.0793,-19.37397,83.857155,-5.442824,1.4849,-9.2243,-0.6808,-0.4776,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0026,0.0202,-0.0218,0.0079,0.0223
17.065,2.792,1.312,5.177,7.249,9.63,5,7.05,3861.0,4.91,8,10.0041,0.308,8.454,0.409,-0.401,0.26,209.024948,-19.331131,83.872238,-5.377712,1.4866,-9.2266,-0.6806,-0.4771,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0076,0.0021,-0.0531,-0.0015,0.0212
15.107,2.043,0.795,3.302,5.016,6.85,5,6.25,4917.0,4.71,8,10.0679,0.432,6.427,0.65,-0.662,0.283,209.065887,-19.359011,83.864807,-5.424773,1.4811,-9.2214,-0.6789,-0.476,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0097,0.0104,-0.0229,-0.0159,0.0011
19.872,3.168,1.534,6.897,8.985,13.58,5,7.45,3054.0,4.82,6,6.0217,0.171,11.169,0.175,-0.197,-0.005,208.939453,-19.421062,83.755028,-5.346475,1.5131,-9.2488,-0.6905,-0.4881,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0101,0.0215,0.0153,-0.0117,-0.002
19.636,3.128,1.475,6.729,8.82,13.22,5,7.4,3212.0,4.95,6,6.1032,0.337,10.816,0.201,-0.344,-0.01,209.040207,-19.391659,83.824539,-5.417925,1.5171,-9.2511,-0.6946,-0.4887,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0017,-0.0038,-0.0197,0.0135,0.0162
16.355,2.615,1.273,5.045,7.105,8.95,5,7.05,3892.0,4.95,3,1.4048,0.533,8.083,0.48,0.114,-0.023,209.055435,-19.348454,83.869781,-5.411205,1.5012,-9.2382,-0.6879,-0.4824,0.216,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0172,-0.031,-0.0086,0.0186,0.0067
17.792,2.887,1.405,5.784,7.864,10.72,5,7.2,3527.0,5.04,5,4.0114,0.39,9.274,0.326,-0.342,-0.001,209.027725,-19.35116,83.855461,-5.389105,1.5348,-9.2662,-0.7026,-0.4936,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.006,0.0187,-0.0126,-0.0145,-0.0166
17.292,2.755,1.422,5.524,7.552,10.07,5,7.15,3571.0,4.89,7,8.3717,0.342,9.061,0.349,-0.405,0.051,208.947571,-19.40848,83.76973,-5.347604,1.5228,-9.2568,-0.6952,-0.491,0.215,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0213,-0.0269,-8.0E-4,0.003,-0.0153
14.091,1.895,0.604,2.84,4.28,5.2,5,5.6,5449.0,4.4,5,3.9883,0.932,5.118,0.958,-0.278,0.039,209.068298,-19.401711,83.827568,-5.446099,1.5239,-9.2563,-0.6983,-0.4912,0.286,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0016,-0.0222,-0.0375,-0.0054,-0.0082
18.289,2.814,1.399,5.651,7.69,11.11,5,7.15,3456.0,5.07,8,9.9732,0.233,9.505,0.285,-0.351,0.185,208.953827,-19.463125,83.723503,-5.377605,1.5361,-9.2673,-0.7011,-0.4968,0.238,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.002,0.0173,0.0093,0.0191,-0.0295
17.344,2.7,1.355,5.348,7.488,10.1,5,7.1,3702.0,5.09,8,10.0435,0.631,8.902,0.353,0.142,0.173,208.990036,-19.478069,83.725609,-5.414804,1.538,-9.2683,-0.7027,-0.4978,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0192,5.0E-4,0.0095,0.0132,0.0267
13.835,1.062,0.385,1.678,2.854,4.39,5,4.85,6016.0,4.35,8,9.8953,1.01,4.306,1.105,-0.542,0.26,209.083466,-19.355331,83.875626,-5.437905,1.54,-9.2698,-0.7063,-0.4954,0.225,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0072,-0.0192,0.0192,0.0041,-0.0299
15.501,1.968,0.887,3.42,5.191,7.48,5,6.45,4597.0,4.64,11,11.985,0.63,6.93,0.571,-0.98,0.37,208.997375,-19.374149,83.821861,-5.373965,1.5228,-9.2565,-0.6964,-0.4902,0.173,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0125,0.013,0.0088,0.0048,-0.0261
17.445,2.776,1.444,5.498,7.611,10.21,5,7.15,3635.0,4.94,5,4.0332,0.445,8.921,0.365,-0.087,0.047,209.085541,-19.33713,83.892807,-5.431412,1.5436,-9.2728,-0.708,-0.4961,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0132,0.0024,0.0219,-0.0243,0.0329
17.021,2.812,1.403,5.509,7.573,9.69,5,7.1,3711.0,4.66,6,6.0373,0.84,8.718,0.388,-0.274,0.015,208.996674,-19.316425,83.873276,-5.347261,1.5565,-9.2848,-0.7121,-0.4999,0.283,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0127,0.0042,-0.0155,-0.0165,-0.0149
16.535,2.713,1.28,5.066,7.141,8.98,5,7.0,3855.0,4.54,6,5.8119,0.329,7.886,0.513,-0.063,-0.015,209.095657,-19.449734,83.796234,-5.490822,1.5461,-9.2739,-0.7089,-0.4998,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0075,0.0261,-0.0339,-0.0028,0.006
17.532,2.887,1.47,5.388,7.462,10.0,5,7.05,3786.0,4.98,8,9.8307,0.345,8.604,0.391,-0.611,0.304,208.90918,-19.38666,83.772842,-5.305441,1.5458,-9.2764,-0.7049,-0.4981,0.28,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0085,0.0059,0.0061,-0.0232,0.0101
15.909,2.47,1.252,4.479,6.459,8.45,5,6.75,4110.0,4.71,11,11.8982,0.577,7.657,0.495,-0.623,0.278,208.991074,-19.329405,83.85923,-5.348422,1.5469,-9.2768,-0.7075,-0.497,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0044,0.0019,0.0191,-0.0283,-0.0038
18.689,3.162,1.469,6.499,8.641,11.97,5,7.3,3295.0,5.02,5,4.0693,0.224,10.072,0.258,-0.19,0.015,209.072037,-19.426271,83.807159,-5.46035,1.5657,-9.2905,-0.7175,-0.5057,0.3,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0313,0.0068,-0.0092,-0.0115,-0.0016
17.455,2.82,1.458,5.527,7.538,10.05,5,7.15,3659.0,4.83,7,8.5017,0.469,8.853,0.372,-0.505,0.056,209.074753,-19.314491,83.908463,-5.412106,1.5697,-9.2947,-0.7199,-0.5042,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0037,0.0056,0.0118,-0.0111,-0.0152
16.171,2.566,1.322,4.929,6.979,8.48,5,6.9,4150.0,4.61,7,8.4596,0.585,7.591,0.565,-0.177,0.023,208.9841,-19.403795,83.789619,-5.37622,1.5792,-9.3029,-0.7218,-0.5096,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0099,-0.0198,0.05,0.0076,-0.008
13.556,1.199,0.437,1.813,3.071,4.1,5,4.8,6025.0,4.24,5,3.9181,1.344,4.118,1.227,-0.208,0.035,209.003876,-19.421473,83.782242,-5.400842,1.5701,-9.295,-0.718,-0.5071,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0064,-0.0281,0.019,0.0019,0.0343
17.391,2.706,1.35,5.327,7.391,10.03,5,7.1,3698.0,4.94,8,9.9439,0.31,8.753,0.371,-0.208,0.134,209.103317,-19.417702,83.828255,-5.482795,1.5618,-9.287,-0.7164,-0.5042,0.234,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0082,-0.0026,0.0071,0.0118,-0.0204
15.964,2.533,1.236,4.658,6.591,8.61,5,6.85,4069.0,4.73,8,10.0679,0.62,7.724,0.508,-0.655,0.234,209.001144,-19.482723,83.726234,-5.426248,1.5604,-9.2866,-0.7132,-0.5054,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.016,0.0165,-0.0167,0.0112,-0.0368
19.968,3.295,1.59,7.041,9.053,13.43,5,7.45,3134.0,5.13,7,8.5844,0.183,11.097,0.18,-0.489,0.045,208.990936,-19.396658,83.798935,-5.378736,1.58,-9.3036,-0.7223,-0.5097,0.289,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0199,0.0161,0.0055,-0.0088,-0.0387
18.978,2.923,1.508,6.184,8.184,12.01,5,7.3,3304.0,4.94,6,5.9399,0.339,10.072,0.258,-0.248,0.019,208.938538,-19.349377,83.818825,-5.313255,1.5856,-9.3093,-0.7239,-0.5104,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.032,-0.0391,0.0023,0.0162,0.0113
19.71,3.041,1.475,6.374,8.428,12.89,5,7.35,3274.0,5.0,8,10.0683,0.182,10.795,0.187,-0.368,0.202,209.002426,-19.391962,83.80809,-5.386276,1.5933,-9.3145,-0.7287,-0.514,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0039,4.0E-4,-5.0E-4,0.0192,-0.0125
16.316,2.432,1.234,4.456,6.408,8.8,5,6.8,4056.0,4.78,11,12.0555,0.37,7.803,0.476,-1.034,0.266,208.942245,-19.466002,83.715965,-5.369168,1.5973,-9.3179,-0.7288,-0.5173,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.019,0.0286,0.0118,-1.0E-4,0.0077
19.51,3.038,1.533,6.72,8.826,13.0,5,7.4,3237.0,4.99,7,8.3916,0.209,10.748,0.206,0.018,0.017,209.100967,-19.470402,83.779999,-5.504631,1.6175,-9.3325,-0.7417,-0.5241,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.021,0.0231,0.0423,-0.0062,-0.0024
16.333,2.577,1.326,4.97,7.047,8.69,5,7.0,3839.0,4.73,4,2.549,0.439,7.788,0.53,0.1,0.042,208.986954,-19.385715,83.807053,-5.37043,1.6114,-9.3296,-0.7366,-0.5199,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0065,-0.017,0.0405,-0.0046,0.0013
18.122,2.801,1.453,5.572,7.708,10.81,5,7.15,3579.0,4.81,8,10.014,0.316,9.355,0.3,-0.424,0.182,209.012009,-19.431374,83.776886,-5.412169,1.6054,-9.324,-0.7343,-0.5191,0.286,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0159,0.0058,0.0221,-0.015,0.0345
17.864,3.016,1.501,5.578,7.624,10.3,5,7.1,3756.0,4.91,8,10.0487,0.394,8.902,0.353,-0.864,0.302,209.086594,-19.411263,83.826859,-5.465818,1.6032,-9.3213,-0.735,-0.5178,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.017,0.0082,0.0016,-0.0203,-0.002
15.676,2.283,1.156,4.237,6.158,8.05,5,6.75,4281.0,4.81,8,9.9554,0.621,7.443,0.542,-1.154,0.301,209.043427,-19.445816,83.777382,-5.445114,1.6145,-9.331,-0.7391,-0.5225,0.234,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0199,0.0101,0.0299,0.0275,-0.0234
18.4,2.881,1.456,5.929,8.02,11.29,5,7.25,3482.0,4.84,6,5.9841,0.172,9.652,0.289,-0.199,-0.052,209.077835,-19.361937,83.867264,-5.436142,1.6364,-9.3493,-0.7503,-0.5275,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0051,0.0047,0.0205,0.004,0.0152
18.892,3.101,1.369,6.511,8.644,12.25,5,7.35,3322.0,5.18,7,8.3656,0.393,10.314,0.238,-0.01,-0.023,208.982834,-19.306368,83.876335,-5.331065,1.6421,-9.3557,-0.751,-0.5279,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0057,-0.0471,-0.0366,0.025,-0.0194
18.913,3.065,1.427,6.439,8.551,12.15,5,7.35,3372.0,5.1,7,8.3262,0.318,10.193,0.248,-0.157,-0.009,208.920731,-19.395189,83.770164,-5.319024,1.6483,-9.3608,-0.7519,-0.5324,0.216,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0087,-0.011,0.016,0.0399,-0.0187
18.272,3.032,1.419,6.152,8.33,11.34,5,7.25,3444.0,4.77,6,6.0901,0.489,9.783,0.279,-0.186,0.02,209.078308,-19.405682,83.828308,-5.456319,1.6417,-9.3533,-0.7526,-0.5305,0.255,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0032,-0.0121,-0.008,-0.001,0.0224
16.304,2.607,1.322,4.974,7.071,8.61,5,7.0,3980.0,4.6,5,3.9361,0.728,7.788,0.53,-0.125,-0.013,209.059387,-19.318378,83.898407,-5.400928,1.6466,-9.3583,-0.7547,-0.5297,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0197,-0.0149,0.0182,-0.0085,0.0122
16.405,2.448,1.297,4.6,6.585,8.98,5,6.9,3926.0,4.85,8,9.8472,0.536,7.867,0.489,-1.064,0.251,209.038239,-19.438988,83.781311,-5.437672,1.6535,-9.3632,-0.7568,-0.5353,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0036,-0.0268,0.0141,0.0102,0.011
18.143,3.032,1.356,6.033,8.196,11.12,5,7.25,3475.0,4.86,5,4.0301,0.354,9.61,0.292,0.051,0.024,209.061157,-19.394903,83.830597,-5.437011,1.6774,-9.383,-0.7686,-0.542,0.212,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0151,0.011,-0.0147,0.0037,0.008
18.502,2.978,1.409,6.055,8.149,11.45,5,7.25,3472.0,5.05,5,3.9049,0.331,9.652,0.289,-0.075,0.003,208.975662,-19.307737,83.872017,-5.325649,1.6843,-9.3906,-0.7701,-0.5419,0.21,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.031,0.0193,-0.0103,-0.0152,-0.0537
17.841,2.852,1.431,5.848,7.935,10.65,5,7.2,3477.0,4.86,6,6.007,0.424,9.418,0.311,-0.153,0.006,208.952789,-19.335882,83.837021,-5.319134,1.6944,-9.399,-0.774,-0.546,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0308,-0.0091,0.0156,-0.0117,-0.0454
16.604,2.598,1.36,5.028,7.092,8.81,5,7.0,3903.0,4.58,6,5.9287,0.782,7.788,0.53,-0.096,0.028,209.098618,-19.366127,83.872459,-5.455534,1.6885,-9.3919,-0.7747,-0.5449,0.295,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0137,-0.0223,0.0357,-0.0022,-0.0121
14.889,2.476,0.98,3.988,5.748,6.61,5,6.3,4674.0,4.68,5,4.0844,0.759,6.203,0.784,-0.208,-0.023,208.906281,-19.483719,83.684677,-5.346949,1.6832,-9.3891,-0.767,-0.5464,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0338,-0.0106,-0.0051,-0.0363,-0.0262
13.598,1.312,0.476,2.053,3.354,4.17,5,5.0,5825.0,4.26,7,8.3841,0.988,4.088,1.364,-0.69,0.023,209.012894,-19.454697,83.756371,-5.423451,1.6947,-9.3974,-0.775,-0.5494,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0079,0.0181,0.01,0.0115,0.0051
19.633,2.861,1.515,6.03,8.01,12.42,5,7.3,3355.0,5.17,8,9.9944,0.148,10.453,0.207,-0.465,0.222,209.021683,-19.356144,83.848412,-5.386278,1.6826,-9.3882,-0.7702,-0.5427,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0144,0.009,0.0151,0.0017,-0.0188
15.863,2.601,1.135,4.557,6.526,8.14,5,6.7,4258.0,4.92,8,9.7874,0.62,7.302,0.557,-0.101,0.208,209.016296,-19.436718,83.773941,-5.418193,1.6929,-9.396,-0.7744,-0.5483,0.29,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0014,0.0036,-0.0023,0.0359,-0.041
15.344,2.251,0.814,3.469,5.105,6.65,5,6.2,5090.0,4.64,8,10.1591,0.696,6.272,0.664,-0.118,0.153,209.042526,-19.495113,83.732849,-5.466653,1.6895,-9.3924,-0.7732,-0.5488,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0155,-0.0032,0.028,-0.0041,0.0192
19.472,3.084,1.445,6.618,8.657,12.74,5,7.4,3200.0,4.93,5,4.0088,0.292,10.561,0.22,-0.041,-0.045,208.966293,-19.3393,83.839752,-5.332048,1.7107,-9.4123,-0.7818,-0.5515,0.225,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0133,0.0021,-0.0234,-0.0019,-0.0355
18.4,3.062,1.394,6.222,8.417,11.41,5,7.25,3427.0,4.89,6,6.0685,0.19,9.739,0.283,0.151,-0.017,208.929413,-19.319372,83.841774,-5.291994,1.7128,-9.4147,-0.7819,-0.5517,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0162,-0.006,0.0217,0.0286,0.0072
14.563,1.105,0.37,1.706,2.94,4.96,5,4.95,6082.0,4.44,11,11.7613,0.843,4.892,0.875,-0.937,0.318,208.955643,-19.496235,83.694626,-5.394104,1.712,-9.4121,-0.7813,-0.5564,0.218,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0148,0.0127,-0.0029,0.0236,0.0138
17.99,2.814,1.399,5.722,7.799,10.66,5,7.2,3603.0,4.9,7,8.6121,0.443,9.346,0.318,-0.085,0.044,208.917023,-19.441465,83.727135,-5.336849,1.7361,-9.433,-0.7916,-0.5628,0.221,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0343,-0.0035,0.0039,0.0204,-0.0176
17.054,2.724,1.42,5.392,7.443,9.43,5,7.1,3795.0,4.66,7,8.5797,0.553,8.575,0.405,-0.357,0.028,208.917053,-19.492313,83.681595,-5.3599,1.7239,-9.4225,-0.7858,-0.5602,0.272,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0254,-0.0179,0.0302,-0.0075,-0.0104
16.35,2.606,1.316,4.876,6.912,8.45,5,7.0,4020.0,4.69,6,5.909,0.808,7.69,0.547,-0.347,0.019,209.03775,-19.462921,83.759621,-5.448079,1.7229,-9.4203,-0.7885,-0.5591,0.222,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0022,0.0019,0.0019,-0.0186,0.0202
15.152,2.551,1.155,4.297,6.272,7.18,5,6.5,4409.0,4.53,6,6.0063,0.819,6.58,0.724,-0.227,0.048,208.949661,-19.418242,83.761917,-5.353792,1.7208,-9.4202,-0.7856,-0.5571,0.274,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0037,-0.0262,0.0426,-0.0253,0.0316
19.613,2.99,1.464,6.272,8.352,12.55,5,7.3,3325.0,5.14,8,9.9835,0.139,10.57,0.2,-0.243,0.192,209.073059,-19.43881,83.796341,-5.46688,1.733,-9.4283,-0.7941,-0.5617,0.276,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0147,-0.0338,0.0195,0.0239,-0.0281
17.873,2.688,1.409,5.451,7.535,10.41,5,7.1,3782.0,4.95,8,10.1111,0.414,9.052,0.334,0.171,0.108,208.904053,-19.449537,83.714325,-5.329604,1.7251,-9.4241,-0.7863,-0.5594,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0113,-0.0027,0.0355,-0.0105,-0.0128
18.663,2.83,1.369,5.552,7.543,11.07,5,7.15,3656.0,5.04,11,12.2036,0.266,9.792,0.245,-0.501,0.214,208.910797,-19.4144,83.748695,-5.319358,1.725,-9.4242,-0.7865,-0.5584,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0639,-0.0123,-0.0327,0.025,-8.0E-4
14.567,1.151,0.383,1.819,3.083,5.02,5,5.05,5925.0,4.44,11,12.1644,0.654,5.083,0.824,-0.997,0.301,208.959488,-19.487366,83.704216,-5.393329,1.7251,-9.4229,-0.7874,-0.5605,0.229,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0046,0.0463,0.0047,0.0437,0.0017
17.989,2.903,1.421,5.829,7.987,10.71,5,7.2,3589.0,4.85,5,4.0533,0.543,9.274,0.326,-0.204,-0.027,209.092316,-19.455877,83.789291,-5.490795,1.7469,-9.4394,-0.8009,-0.5669,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0116,0.0124,0.0058,-0.0256,7.0E-4
16.571,2.573,1.313,4.924,6.967,8.69,5,7.0,4019.0,4.63,6,6.2607,0.638,7.69,0.547,-0.075,0.05,208.897247,-19.399054,83.756615,-5.301024,1.7434,-9.4397,-0.7947,-0.5641,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0232,-0.0223,0.0349,5.0E-4,0.0042
14.503,1.682,0.583,2.603,4.064,5.36,5,5.8,5368.0,4.55,5,4.0373,1.137,5.202,0.946,-0.484,-0.01,209.105103,-19.406555,83.838989,-5.479252,1.7476,-9.4402,-0.8018,-0.5657,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0073,3.0E-4,-0.0298,-0.0023,0.006
18.508,2.968,1.521,5.676,7.707,10.85,5,7.15,3591.0,5.13,8,9.8645,0.46,9.355,0.3,-1.171,0.338,209.103119,-19.467947,83.783119,-5.505326,1.7497,-9.4414,-0.8024,-0.5681,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0334,-0.0058,0.0154,0.0073,-0.0306
14.908,1.516,0.576,2.416,3.768,5.57,5,5.4,5564.0,4.61,8,9.9466,0.807,5.438,0.778,-0.286,0.217,209.003128,-19.309681,83.882072,-5.349636,1.7472,-9.4421,-0.7995,-0.5628,0.255,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.003,-0.001,0.0275,0.0089,-0.0206
14.687,1.379,0.472,2.072,3.291,5.1,5,5.05,5912.0,4.29,8,9.9705,0.827,4.886,0.902,0.292,0.016,209.078262,-19.465673,83.774513,-5.483398,1.7429,-9.4362,-0.7986,-0.5658,0.229,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0051,-0.0029,-0.0095,-0.015,-0.0213
13.16,1.332,0.482,1.999,3.282,3.57,4,4.8,5883.0,3.98,8,9.9627,0.878,3.5,1.724,-0.203,0.153,209.024673,-19.404642,83.806259,-5.410731,1.7504,-9.4436,-0.801,-0.5665,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0032,-0.0133,-0.0192,-0.0411,0.0155
19.909,3.034,1.521,6.68,8.754,13.22,5,7.4,3252.0,5.21,4,2.4101,0.225,10.816,0.201,-0.032,0.036,209.018066,-19.31805,83.880981,-5.366,1.7713,-9.4618,-0.8109,-0.571,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,7.0E-4,-0.0051,9.0E-4,-0.053,-0.0068
17.753,2.877,1.437,5.711,7.873,10.37,5,7.2,3617.0,4.8,5,3.9319,0.616,9.202,0.333,-0.182,0.022,209.06929,-19.376358,83.850708,-5.435478,1.7668,-9.4568,-0.8098,-0.5712,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0035,0.0243,0.0018,-0.034,0.0463
