K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
17.217,1.969,0.838,3.343,5.117,7.72,5,6.4,4609.0,4.74,9,13.8185,0.715,7.181,0.504,-1.094,0.241,209.024063,-19.456118,83.759865,-5.433491,2.897,-10.3886,-1.3253,-0.95,0.222,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0202,0.0322,-0.0386,0.001,0.015
15.706,1.908,0.624,2.873,4.357,5.52,5,5.8,5322.0,4.55,5,4.1186,0.92,5.287,0.933,-0.319,0.005,209.016953,-19.446104,83.765793,-5.422989,2.9168,-10.4052,-1.3341,-0.9561,0.22,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0114,-0.0411,-0.0227,0.0046,0.0112
17.152,2.45,1.203,4.395,6.35,8.32,5,6.75,4190.0,4.74,8,10.1752,0.566,7.443,0.542,-0.575,0.266,208.934326,-19.490471,83.690666,-5.373581,2.9205,-10.4095,-1.332,-0.9594,0.198,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0087,-0.0049,0.0119,-0.0197,-0.0196
15.078,1.298,0.465,2.019,3.259,4.34,5,5.0,5840.0,4.31,6,6.0578,1.03,4.302,1.181,-0.421,-0.008,209.094696,-19.324112,83.908409,-5.433243,2.9735,-10.4519,-1.3644,-0.969,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0067,0.0373,0.0106,-0.0054,-0.0272
16.369,2.033,0.786,3.212,4.833,6.44,5,6.2,5008.0,4.71,8,9.8757,0.706,6.272,0.664,-0.564,0.255,209.01622,-19.312889,83.884834,-5.362113,2.9636,-10.4458,-1.3566,-0.9651,0.229,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0143,0.0206,0.0104,-0.0313,0.0067
16.965,2.237,0.984,3.825,5.699,7.57,5,6.5,4520.0,4.62,8,9.9503,0.793,6.875,0.605,-0.518,0.301,208.940308,-19.492128,83.691727,-5.37936,3.038,-10.5062,-1.3858,-0.9987,0.257,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0213,0.0023,0.0036,-0.0044,-0.0166
17.112,2.53,1.142,4.341,6.336,7.94,5,6.6,4385.0,4.75,8,10.0332,0.604,7.161,0.573,-0.117,0.194,208.946075,-19.46763,83.716125,-5.373121,3.1482,-10.5974,-1.4366,-1.0342,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0149,-0.0422,0.0077,-0.013,0.0069
15.994,2.327,0.785,3.577,5.241,6.01,5,6.2,4965.0,4.6,6,6.1412,0.933,5.8,0.849,-0.244,0.012,209.065079,-19.388386,83.838142,-5.437375,3.1652,-10.6097,-1.4505,-1.0358,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0291,0.008,-0.0178,0.0159,0.011
16.411,1.317,0.58,2.293,3.726,5.96,5,5.7,5429.0,4.71,8,10.0934,0.738,5.785,0.723,-1.411,0.304,208.970612,-19.432638,83.75798,-5.377918,3.1774,-10.6215,-1.4514,-1.0421,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0071,-0.008,-0.0013,0.0047,-0.0187
16.07,1.17,0.533,1.992,3.31,5.27,5,5.15,5781.0,4.52,11,12.0052,0.698,5.271,0.78,-0.937,0.275,209.021744,-19.443882,83.769836,-5.426006,3.2159,-10.6517,-1.4712,-1.0555,0.289,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.04,-0.0113,0.029,-0.0302,-0.0373
16.228,1.486,0.518,2.292,3.701,5.56,5,5.4,5565.0,4.7,8,10.1581,0.896,5.438,0.778,-0.544,0.195,208.93161,-19.304253,83.856255,-5.286999,3.2398,-10.6761,-1.4792,-1.056,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0126,0.0411,0.009,0.0277,0.031
16.632,2.431,1.141,4.192,6.161,7.31,5,6.5,4364.0,4.62,7,8.3607,0.993,6.65,0.714,-0.354,0.003,209.104858,-19.400578,83.844231,-5.476356,3.2725,-10.6969,-1.5014,-1.072,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0034,-0.0331,0.0464,-0.0113,0.0244
17.515,2.376,1.209,4.324,6.309,8.41,5,6.75,4126.0,4.85,11,12.1197,0.467,7.657,0.495,-1.001,0.257,209.068283,-19.430435,83.801804,-5.459072,3.2624,-10.6891,-1.4948,-1.0703,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0166,-0.0167,-0.0053,-0.0251,0.0094
16.092,1.113,0.428,1.757,3.044,5.12,5,4.95,5958.0,4.51,11,11.9444,0.845,4.892,0.875,-1.055,0.308,208.965088,-19.481123,83.712189,-5.395213,3.2636,-10.6919,-1.49,-1.0734,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0213,0.0185,-8.0E-4,-0.0177,0.0102
15.482,1.44,0.527,2.249,3.499,4.6,5,5.3,5705.0,4.46,5,3.9627,1.006,4.586,1.084,0.186,0.015,208.959061,-19.330421,83.84462,-5.321949,3.2861,-10.7132,-1.5014,-1.0728,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0264,-0.0115,0.0078,0.0,-0.0273
16.235,1.122,0.45,1.858,3.12,5.27,5,5.05,5966.0,4.47,11,12.059,0.687,5.083,0.824,-0.864,0.269,208.945953,-19.370565,83.803032,-5.329087,3.2848,-10.7117,-1.4998,-1.0745,0.286,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0167,-0.0089,0.0217,0.0154,-0.0059
14.792,1.225,0.413,1.868,3.158,3.83,4,4.8,5852.0,4.11,8,10.1271,1.018,3.5,1.724,-0.616,0.249,209.101059,-19.494581,83.758362,-5.515635,3.3044,-10.7218,-1.515,-1.0878,0.227,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0021,0.0091,0.0033,0.0195,0.0238
16.094,2.16,0.749,3.354,4.942,5.84,5,6.0,5192.0,4.55,7,8.4532,0.873,5.546,0.891,-0.084,-0.032,208.918152,-19.363321,83.7976,-5.302423,3.3509,-10.7672,-1.5287,-1.096,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0144,-0.0196,0.0344,0.0305,-0.0117
17.038,2.031,0.882,3.424,5.259,7.2,5,6.35,4773.0,4.92,11,11.8964,0.466,6.779,0.587,-0.566,0.267,208.92337,-19.462566,83.71096,-5.35174,3.3723,-10.783,-1.5378,-1.1086,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0427,0.0136,0.0268,0.0065,0.0199
16.134,2.125,0.667,3.218,4.812,5.87,5,6.0,5080.0,4.53,5,4.0553,0.898,5.546,0.891,-0.316,0.033,208.959274,-19.317358,83.856392,-5.316208,3.3803,-10.7911,-1.5446,-1.1032,0.212,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0268,0.0045,-0.025,0.0285,-0.006
16.513,1.271,0.532,2.086,3.466,5.74,5,5.45,5466.0,4.48,11,12.0584,0.803,5.637,0.713,-1.017,0.317,209.0896,-19.344526,83.887917,-5.438182,3.3869,-10.7926,-1.5537,-1.1069,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0049,0.0158,2.0E-4,-0.0159,0.0101
15.992,1.64,0.601,2.562,3.928,5.19,5,5.5,5551.0,4.58,5,3.965,1.062,4.949,0.981,-0.218,-0.044,209.092941,-19.338797,83.894478,-5.438398,3.4182,-10.8184,-1.5682,-1.1169,0.317,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0168,-0.0087,-0.0042,-0.0138,-0.0149
17.676,2.379,1.186,4.334,6.304,8.5,5,6.75,4223.0,4.76,11,12.2658,0.489,7.657,0.495,-0.84,0.326,208.979111,-19.314693,83.867264,-5.331695,3.4047,-10.8108,-1.5567,-1.1111,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.025,-0.0,0.0094,0.003,-0.0061
17.165,1.977,0.9,3.409,5.195,7.27,5,6.35,4645.0,4.99,11,12.0265,0.635,6.779,0.587,-0.608,0.298,208.977661,-19.456919,83.739243,-5.394831,3.4099,-10.8127,-1.5577,-1.1208,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0172,-0.0084,0.0319,-0.0046,-0.0066
17.224,2.543,1.247,4.651,6.625,8.19,5,6.7,4133.0,4.8,7,8.3155,0.528,7.363,0.602,-0.354,0.007,208.960922,-19.336424,83.840027,-5.32623,3.4471,-10.8459,-1.575,-1.1264,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0216,-0.0246,-0.025,-0.0011,-0.0037
17.669,2.608,1.221,4.661,6.689,8.59,5,6.8,4153.0,4.64,11,11.9701,0.612,7.803,0.476,-0.458,0.241,208.998825,-19.313055,83.877213,-5.347553,3.4438,-10.8425,-1.5756,-1.124,0.294,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0128,0.0151,-0.0373,-0.0078,-0.002
17.075,2.607,1.213,4.629,6.607,7.93,5,6.7,4209.0,4.7,6,6.1715,0.68,7.079,0.647,-0.148,0.06,208.957581,-19.322643,83.850929,-5.317176,3.4731,-10.8677,-1.5868,-1.1342,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0147,-0.0138,-0.01,-0.0136,-0.0278
15.835,1.482,0.538,2.302,3.662,4.97,5,5.5,5601.0,4.56,6,6.0733,0.946,4.861,1.001,-0.184,0.026,208.946136,-19.407372,83.770111,-5.345897,3.5026,-10.8909,-1.5989,-1.1489,0.228,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0185,-0.0225,0.0033,0.0068,-0.0028
17.121,2.387,1.041,4.059,5.998,7.55,5,6.55,4395.0,4.58,8,10.1377,0.561,7.018,0.59,-0.452,0.267,209.02655,-19.463522,83.754295,-5.438931,3.5108,-10.8944,-1.6061,-1.1548,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0036,-0.015,-0.0096,-7.0E-4,0.0109
17.05,2.041,0.941,3.548,5.333,7.12,5,6.4,4643.0,4.61,8,9.9318,0.488,6.728,0.618,-0.798,0.266,209.101974,-19.332365,83.904152,-5.443091,3.5372,-10.9164,-1.6234,-1.156,0.286,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0207,0.0176,0.0245,-0.0087,-0.009
17.299,1.357,0.693,2.494,4.007,6.81,5,6.1,5116.0,4.79,9,13.8231,0.733,6.541,0.56,-2.075,0.287,209.05484,-19.470274,83.760361,-5.465775,3.5304,-10.9096,-1.6165,-1.1617,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0233,-0.0279,0.0071,-0.0148,-0.0076
17.721,2.341,1.164,4.273,6.267,8.45,5,6.75,4202.0,4.68,11,12.0122,0.522,7.657,0.495,-0.857,0.338,209.018723,-19.483826,83.732735,-5.441529,3.5202,-10.902,-1.6098,-1.1591,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0375,0.0201,0.0133,0.0247,0.0175
16.125,1.803,0.659,2.802,4.266,5.46,5,5.8,5382.0,4.67,7,8.3605,0.812,5.202,0.946,-0.269,-0.01,209.067474,-19.314953,83.904915,-5.406186,3.5574,-10.9343,-1.631,-1.1616,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0106,-0.0011,0.0067,-0.0205,-0.0134
16.578,2.492,0.974,4.076,5.961,6.8,5,6.4,4582.0,4.64,6,5.8746,0.628,6.435,0.747,-0.481,0.018,208.980072,-19.33799,83.846832,-5.343053,3.612,-10.9815,-1.6513,-1.1811,0.28,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0466,-3.0E-4,-0.0183,0.0313,0.0291
16.934,1.541,0.685,2.566,4.003,6.21,5,5.75,5321.0,4.58,11,12.0191,0.687,5.982,0.667,-0.941,0.239,209.01651,-19.380852,83.824074,-5.393098,3.6279,-10.9928,-1.6601,-1.1889,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0225,0.0117,0.0287,-0.0415,-0.018
16.228,1.896,0.713,3.018,4.619,5.73,5,6.0,5153.0,4.64,7,8.254,1.047,5.459,0.906,-0.564,0.144,208.897049,-19.405823,83.750496,-5.303917,3.6439,-11.009,-1.6608,-1.1957,0.292,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0446,-0.0022,-0.0097,-0.0211,-0.0161
17.605,2.609,1.25,4.754,6.784,8.51,5,6.9,4046.0,4.72,7,8.3739,0.604,7.51,0.578,-0.407,0.097,209.085098,-19.403774,83.832893,-5.461168,3.6847,-11.0372,-1.6894,-1.2092,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0037,0.0381,-0.017,0.0369,0.0312
16.302,2.035,0.728,3.184,4.756,5.78,5,6.0,5058.0,4.14,6,5.9157,1.05,5.546,0.891,-0.45,0.029,208.908722,-19.314192,83.83754,-5.272247,3.7049,-11.0607,-1.6902,-1.2104,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0191,-7.0E-4,0.016,0.014,0.0035
17.702,2.427,1.171,4.426,6.459,8.45,5,6.8,4219.0,4.8,8,10.037,0.581,7.583,0.525,-0.822,0.303,208.914719,-19.325354,83.830109,-5.282347,3.7174,-11.0707,-1.6961,-1.2152,0.223,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0816,0.025,0.0067,0.0428,-0.0021
14.65,1.223,0.446,1.984,3.266,3.57,4,4.95,5625.0,3.88,11,11.9581,0.889,3.474,1.86,-0.898,0.208,209.032898,-19.450174,83.768967,-5.438237,3.7204,-11.0672,-1.7025,-1.2238,0.205,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0134,-0.0094,-0.0056,0.0135,-0.0324
16.889,1.379,0.568,2.286,3.743,6.01,5,5.6,5421.0,4.53,11,11.8863,0.857,5.812,0.689,-1.011,0.31,208.961746,-19.495255,83.69812,-5.398793,3.7576,-11.0992,-1.7152,-1.239,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0141,0.0054,0.0212,0.019,0.0176
16.431,2.231,0.869,3.517,5.211,6.17,5,6.3,4887.0,4.7,5,4.1036,0.766,5.883,0.836,-0.395,0.082,208.986832,-19.363775,83.826637,-5.36041,3.7624,-11.1049,-1.7201,-1.2325,0.205,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0026,0.0106,0.0213,-0.0323,0.0064
16.188,1.038,0.386,1.716,2.969,4.86,5,4.95,6021.0,4.46,11,11.8531,0.829,4.892,0.875,-0.772,0.269,209.064148,-19.473429,83.761536,-5.475024,3.8381,-11.1629,-1.7579,-1.2645,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0203,-0.0278,0.0124,0.0317,-0.0196
17.662,2.13,1.147,4.011,5.907,8.06,5,6.7,4260.0,4.78,11,12.1247,0.691,7.512,0.511,-1.015,0.316,209.068878,-19.346102,83.877647,-5.421454,3.8526,-11.1772,-1.7662,-1.2613,0.246,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0093,-0.0202,0.0022,-0.0238,-0.0323
16.879,1.621,0.625,2.527,4.046,6.08,5,5.75,5391.0,4.74,11,11.9908,0.835,5.982,0.667,-0.577,0.283,209.050232,-19.45771,83.769646,-5.456223,3.8431,-11.1678,-1.7596,-1.2652,0.213,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0213,0.0143,-0.0114,-0.0306,0.0344
17.279,2.672,1.209,4.713,6.759,7.92,5,6.7,4180.0,4.49,5,3.9961,0.51,7.079,0.647,-0.019,0.001,209.061584,-19.476656,83.757545,-5.474334,3.8654,-11.1854,-1.7702,-1.2738,0.304,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0013,-0.0068,-0.022,4.0E-4,-0.0066
17.082,1.691,0.644,2.729,4.305,6.33,5,5.9,5166.0,4.73,8,10.0734,0.79,5.952,0.702,-0.833,0.238,208.935989,-19.333185,83.832237,-5.303788,3.9208,-11.2378,-1.79,-1.283,0.273,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0281,-9.0E-4,0.0081,0.0225,0.0206
17.207,1.859,0.729,3.024,4.662,6.61,5,6.2,4919.0,4.57,8,10.0478,0.837,6.272,0.664,-0.591,0.265,209.001816,-19.352016,83.843605,-5.367699,4.011,-11.3099,-1.8348,-1.3141,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.015,-0.0121,0.001,0.0113,0.0202
17.521,2.023,0.92,3.42,5.263,7.38,5,6.45,4542.0,4.63,11,11.998,0.634,6.93,0.571,-0.882,0.288,209.056015,-19.429905,83.79702,-5.448514,4.0268,-11.3196,-1.8443,-1.3245,0.215,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0036,-0.0293,-0.0132,-0.0306,0.0423
17.423,1.86,0.769,3.067,4.725,6.88,5,6.2,4944.0,4.85,11,11.8933,0.653,6.469,0.615,-0.587,0.29,208.901428,-19.35079,83.801643,-5.282684,4.0226,-11.3227,-1.8343,-1.3179,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0106,-0.0172,-0.0189,-0.032,-0.0073
17.184,1.893,0.559,2.894,4.453,6.4,5,5.95,5217.0,4.68,11,11.796,0.565,6.147,0.647,-0.576,0.237,209.022156,-19.459526,83.756012,-5.433425,4.0242,-11.3179,-1.8408,-1.3256,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0148,0.0302,-0.0333,0.0746,0.0132
16.092,1.116,0.424,1.672,2.866,4.49,5,4.8,6172.0,4.5,11,12.0233,1.043,4.305,1.08,-0.563,0.196,208.92894,-19.342112,83.821205,-5.301899,4.0325,-11.3301,-1.8405,-1.3206,0.236,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0022,4.0E-4,0.0307,-0.03,0.0184
17.414,2.121,0.973,3.699,5.641,7.43,5,6.5,4544.0,4.57,11,12.0163,0.55,7.078,0.558,-0.586,0.301,209.056427,-19.423424,83.803009,-5.445929,4.0658,-11.3518,-1.8623,-1.3371,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0383,-0.0324,0.0066,0.0196,0.0252
16.701,1.261,0.489,1.993,3.314,5.36,5,5.15,5815.0,4.54,11,12.0309,0.792,5.271,0.78,-0.43,0.225,209.05864,-19.423372,83.804016,-5.447767,4.0699,-11.3551,-1.8643,-1.3384,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.004,-0.0021,0.0069,-0.0061,0.0154
17.965,2.469,1.168,4.46,6.426,8.47,5,6.8,4164.0,4.87,8,9.8956,0.544,7.583,0.525,-0.608,0.316,209.002808,-19.367191,83.830437,-5.375391,4.0975,-11.3809,-1.8743,-1.3438,0.217,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0194,-0.0156,-0.0279,0.0164,-0.0193
16.582,1.088,0.452,1.775,2.957,5.08,5,4.95,5939.0,4.39,11,11.9804,0.836,4.892,0.875,-0.637,0.274,209.022659,-19.49519,83.724266,-5.449975,4.0917,-11.3728,-1.8713,-1.3505,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0153,-0.0049,0.0079,-0.0402,-0.0447
16.866,2.335,0.977,3.839,5.668,6.67,5,6.3,4700.0,4.52,7,8.7101,0.795,6.203,0.784,-0.217,0.037,208.951721,-19.436539,83.746399,-5.363795,4.1131,-11.394,-1.8776,-1.3537,0.276,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0087,-0.0269,0.0055,-0.0327,-0.0062
16.692,1.341,0.485,2.142,3.462,5.41,5,5.25,5808.0,4.45,8,10.0893,0.808,5.258,0.811,-0.361,0.227,208.927429,-19.366449,83.798775,-5.311643,4.1168,-11.3993,-1.8786,-1.3502,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0147,-0.0086,-0.0011,0.0195,-0.0227
17.977,2.47,1.169,4.451,6.415,8.37,5,6.75,4198.0,4.83,11,12.0724,0.475,7.657,0.495,-0.762,0.324,209.062546,-19.460083,83.772789,-5.467648,4.1325,-11.4058,-1.8927,-1.3617,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0038,0.0123,-0.0062,0.0237,-0.0102
17.97,2.322,1.115,4.213,6.072,8.2,5,6.7,4248.0,4.91,11,12.282,0.546,7.512,0.511,-0.83,0.264,209.074188,-19.380043,83.84951,-5.441259,4.1742,-11.4415,-1.9135,-1.3702,0.236,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0387,0.0204,-0.0151,0.0055,-0.0484
17.399,2.597,1.264,4.69,6.703,7.92,5,6.7,4141.0,4.73,7,8.4649,0.522,7.22,0.625,-0.258,0.039,209.033386,-19.368343,83.842514,-5.401636,4.1988,-11.4634,-1.9224,-1.3775,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0197,0.0186,0.0233,-0.0058,0.0078
16.982,1.258,0.495,1.995,3.384,5.67,5,5.3,5709.0,4.45,11,11.9237,0.842,5.456,0.743,-0.783,0.265,209.022247,-19.411482,83.799072,-5.411778,4.2037,-11.4669,-1.9235,-1.3821,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0193,0.0144,-0.0017,-0.0059,0.035
17.151,1.447,0.524,2.271,3.728,6.02,5,5.6,5393.0,4.69,11,11.8828,0.782,5.812,0.689,-0.744,0.253,209.032288,-19.3109,83.893494,-5.374734,4.2274,-11.4882,-1.9361,-1.383,0.214,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0119,-0.0071,-0.0243,0.0108,0.0316
16.208,1.445,0.564,2.318,3.707,4.97,5,5.6,5631.0,4.5,7,8.4408,0.948,4.949,0.981,-0.219,-0.039,209.019958,-19.480774,83.736015,-5.441194,4.2408,-11.4961,-1.9395,-1.3993,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.017,-0.0528,0.0046,-0.0065,-0.0098
16.888,1.541,0.598,2.438,3.849,5.72,5,5.55,5397.0,4.72,8,10.0625,0.823,5.613,0.748,-0.572,0.223,208.920456,-19.324902,83.833008,-5.28697,4.258,-11.517,-1.9431,-1.3941,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0108,0.0022,-0.0049,-0.0335,-0.0131
17.418,1.6,0.69,2.7,4.301,6.61,5,6.1,5016.0,4.51,11,12.2123,0.535,6.31,0.632,-1.062,0.316,208.982681,-19.375727,83.814156,-5.362325,4.279,-11.5311,-1.9559,-1.4046,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0118,-0.0036,-0.0169,-0.017,0.0054
17.8,2.667,1.239,4.694,6.683,8.2,5,6.75,4224.0,4.75,8,10.0218,0.47,7.443,0.542,0.194,0.117,209.022186,-19.392561,83.81601,-5.403175,4.2886,-11.5374,-1.9626,-1.409,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.018,0.0105,0.0102,-0.0243,-0.0259
17.79,2.539,1.253,4.588,6.583,8.23,5,6.7,4090.0,4.61,6,6.0415,0.761,7.291,0.613,-0.562,-0.012,209.047653,-19.494665,83.735413,-5.470757,4.3827,-11.6118,-2.006,-1.4476,0.208,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0033,-0.0073,-0.0175,-0.0287,0.003
16.817,2.082,0.734,3.272,4.849,6.01,5,6.1,5020.0,4.54,5,4.0406,0.856,5.633,0.877,-0.337,0.043,209.096359,-19.344757,83.890625,-5.443978,4.3839,-11.6144,-2.0114,-1.4372,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.008,-0.0109,5.0E-4,0.0103,-0.0254
17.911,2.302,0.98,3.869,5.765,7.75,5,6.5,4628.0,4.67,11,11.999,0.61,7.078,0.558,-0.308,0.233,209.036514,-19.395914,83.819153,-5.416735,4.4365,-11.6588,-2.0311,-1.4583,0.21,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0213,0.0349,0.0029,0.005,0.0019
17.613,2.046,0.708,3.218,4.874,6.87,5,6.2,4903.0,4.57,11,11.9799,0.702,6.469,0.615,-0.578,0.269,208.94043,-19.443138,83.735687,-5.357293,4.443,-11.6664,-2.0273,-1.4639,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0063,0.0044,-0.029,0.0222,0.0016
17.483,1.613,0.731,2.779,4.409,6.61,5,6.1,5062.0,4.66,11,12.1938,0.584,6.31,0.632,-0.846,0.271,209.102966,-19.445801,83.802895,-5.495193,4.449,-11.6656,-2.0405,-1.4661,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0291,-0.0246,0.0328,0.0044,0.0046
17.297,2.007,0.779,3.185,4.83,6.5,5,6.2,4895.0,4.65,8,10.0022,0.726,6.272,0.664,-0.419,0.238,209.014221,-19.396395,83.809151,-5.398209,4.46,-11.6789,-2.0405,-1.4662,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0071,0.0024,-0.0015,-0.0327,0.0045
17.775,2.575,1.243,4.663,6.705,8.25,5,6.9,4050.0,4.75,7,8.6712,0.483,7.363,0.602,-0.49,0.053,208.970154,-19.338804,83.841858,-5.335077,4.4892,-11.7059,-2.0517,-1.4716,0.214,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0504,0.0185,-0.0202,-0.0037,5.0E-4
17.335,2.229,0.709,3.357,4.923,6.38,5,6.05,5143.0,4.9,8,9.9737,0.845,6.114,0.682,-0.335,0.188,208.899841,-19.489908,83.676376,-5.344342,4.5237,-11.7334,-2.0609,-1.4943,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0045,0.0212,-0.0456,-0.0125,-0.0176
17.874,2.123,1.068,3.865,5.714,7.7,5,6.6,4465.0,4.66,11,11.8311,0.622,7.224,0.542,-0.718,0.347,208.939789,-19.437281,83.740608,-5.354103,4.5548,-11.7589,-2.0784,-1.5007,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0152,0.0246,0.0509,0.0059,-0.0231
16.807,1.082,0.43,1.752,3.033,5.11,5,4.95,5963.0,4.53,11,11.9198,0.709,4.892,0.875,-1.236,0.304,208.980438,-19.472776,83.726265,-5.404346,4.5532,-11.7552,-2.0799,-1.5028,0.289,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0174,0.0173,-6.0E-4,-0.0195,-0.0033
16.91,1.437,0.563,2.231,3.55,5.38,5,5.25,5671.0,4.44,8,10.155,0.939,5.258,0.811,-0.241,0.167,209.034851,-19.336519,83.871635,-5.388484,4.5823,-11.7805,-2.0985,-1.5023,0.246,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0044,-0.0034,0.0019,-0.0374,-0.006
16.299,1.301,0.456,2.002,3.3,4.69,5,5.1,5784.0,4.49,6,6.035,1.222,4.487,1.135,-0.388,0.06,208.919205,-19.381647,83.781639,-5.311606,4.6358,-11.8278,-2.1147,-1.5234,0.212,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0041,-0.0206,-0.011,0.0072,0.0086
17.292,1.253,0.521,2.115,3.516,5.79,5,5.45,5566.0,4.42,11,11.978,0.561,5.637,0.713,-1.223,0.28,208.945816,-19.375765,83.798309,-5.331326,4.7362,-11.9098,-2.1624,-1.5563,0.299,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0028,0.0072,-0.0077,0.0038,0.001
